,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
16 Pieces Deluxe Cut Rolls,-0.0019049626,0.00287124,0.006918315,-0.0027736998,0.0004510819,-0.0053937593,0.0045260494,0.0038495825,-0.00073312863,-0.0050246115,-0.000923694,-0.007477022,-0.001782839,-0.0044220416,-0.0016840063,0.001707388,-0.0010680167,-0.00086722075,-0.0037368245,-0.002666382,-0.0035414756,0.0017379374,-0.0006083305,-0.002941704,0.002427911,0.0053060413,0.0009885156,-0.00010057437,0.00089910923,0.00083176803,0.0018621468,-4.3704465e-05,0.0063976264,0.00021296402,-0.0011885826,0.0032448794,0.004285115,0.002882098,-0.0020126917,-0.0055940775,-0.0035926062,0.00054184906,0.004481092,-0.002131486,0.0008093255,0.0047040135,-0.0027129475,0.0063211434,-2.727029e-05,0.00089489593,-0.0007085764,-0.00387214,0.0053962907,-0.00018861133,-0.0056309374,-2.8903596e-05,0.0012513894,-0.0021169067,-1.4144462e-06,-0.001603112,0.0008093412,0.0030038173,0.00067652203,-0.0031087068,-0.0014684309,-0.0010788316,-0.0041341935,0.0037459393,-0.0030095237,-0.0011136696,-0.002444203,0.0015456801,0.0022916077,0.00091004884,0.0031180764,0.0027035396,0.0020851209,0.0021536907,-0.0017833115,0.0013162008,0.00015105726,0.0030113491,-0.002037328,-0.0013635773,0.0014459556,0.0068298858,0.0030198654,0.001650965,0.00039351685,-0.00016726856,-0.0035357685,0.0012781105,0.0025374438,0.0028574415,-0.0018203832,0.0035995455,-0.0039757113,0.00035106798,0.0042765886,0.0018039027
16. Red Curry with Bamboo Shoots,0.0013014947,-0.0004974456,0.004970184,0.0038923759,0.004728848,-0.0022185913,-0.001937399,0.00038133012,-0.00039532417,0.0007922815,0.0005119936,0.0007054218,-0.0024451206,0.0022651784,0.0051804176,-0.0010745947,0.0020432514,0.0018898643,-0.00035760383,-0.0025238332,0.00031164178,6.7670146e-05,0.00087942055,-0.0068747043,0.0004894439,-0.0019356876,-0.0027318248,0.0013287768,0.0004127706,0.004296648,-0.0015023182,-6.844914e-05,0.0006076986,-0.0033155798,-0.0004331835,0.0036288332,0.0018576377,0.0008065989,0.0006672498,3.047823e-06,0.0028735006,-0.0025684088,0.001821309,0.0035703573,0.0011682201,0.0016582136,0.00080710044,0.0037655036,0.00011203978,-0.001341936,0.0032415472,0.0022307695,0.0019092548,0.0007763369,-0.00087304565,0.0011234548,-9.177854e-05,0.0065691895,0.0021307168,-0.00026321085,-0.0022983248,0.0035994593,-0.0011824131,-0.0051430822,0.0005305334,0.00036409806,0.004600988,0.0012127867,-0.0021116517,0.0012371037,-0.001587583,0.00014106129,0.0013208863,0.003731347,0.0021573289,0.0015107554,-0.00060117897,0.0020150065,-0.0012536409,-0.0027386292,-0.00087456603,0.005623219,0.0012270573,-0.0058689984,0.00260697,-0.00045829467,-0.0045016855,-0.0040671686,0.006390661,0.003414462,0.005154612,0.0013275845,-0.0046762787,-0.0024478915,0.002779716,0.00029951884,-0.0003780475,-0.0009109421,-0.003231524,-0.0019245222
18. Pad Si Ew,0.0035769313,-0.004139054,0.0034085864,-0.0018228666,0.0010221208,-0.0015597934,-0.0011561074,0.007933849,0.005598321,-0.0014384069,-0.002907459,-0.0032887524,-0.0018476321,1.6402453e-05,0.0039092875,0.0018963871,-0.0040204404,-0.0008672979,0.006217306,-0.002747479,0.0025460364,0.0026990632,-0.0030199282,0.004533319,-0.0056401887,0.008016013,-0.003816234,0.0033130406,-0.004426355,0.007000567,0.0019770341,-0.0027530545,0.00032620993,0.0022129205,-0.0009623682,0.0006513628,-0.004183637,-0.0032654684,-0.0025336454,0.00020943815,-0.0033104299,0.00081118103,-0.0008008512,-4.9422187e-07,0.0010671323,-0.001393464,-0.0019184136,-0.003475422,-0.004045857,-0.0026483715,0.0068042856,0.00089315436,-0.00021855393,-0.005950416,0.0055925827,-0.0033685185,0.003663849,-0.0016822172,0.002027496,0.003341406,-0.004176293,-0.0026883539,-0.00038468558,6.141638e-05,-0.0026172337,0.0013140813,0.00443844,-0.00039721,-0.0050352314,-0.00067838625,-0.0037828574,-0.0011753393,-0.0013641604,-0.004511189,0.0043653366,0.0010780789,0.0007544661,0.0025282204,-0.0059010885,-0.00096808764,-0.0037333395,0.0035523905,-0.0008578713,0.009294751,-0.0020931268,0.0038545427,0.00011669999,0.0010086518,-0.0015576719,-0.0046739615,0.0058339997,-0.0004954082,-0.0024935594,-0.0023209546,0.0007242986,0.0018230798,-0.002640457,0.0034820416,-0.00045452686,0.006947013
19. Pad Kee Mao,0.0037385046,-0.0043161795,0.0066452273,-0.005154731,0.0031134964,0.0011777394,-0.0015380922,0.000112361646,0.0039642234,-0.0008669975,0.0019185082,-0.004970746,-0.0029276088,0.000377477,0.002082215,-7.600795e-05,-0.0055933134,-0.0026197834,0.0031371776,-0.0025121786,-0.007024862,0.002760427,0.0031608306,0.0025311124,-0.001309371,0.0007198889,0.00060170336,0.00469564,0.0030963228,-0.0011777151,0.0018134178,-0.00026533616,0.002475276,0.0012061368,-0.00302373,0.0016645844,7.805275e-05,-0.0005456127,-0.0029341409,-0.0027573148,-0.0022156301,0.00399645,-0.001440748,-0.00029853187,-7.7129655e-05,-0.0016430117,0.0024744808,-0.0029521834,-0.0013690103,0.00064101955,0.0018674732,-0.0012565596,-0.0018356111,-1.8893857e-05,-0.0015195558,-0.0022455934,-0.0018959977,0.0013017847,-0.0017323919,0.004114442,-0.008019215,-0.0013941028,0.004243894,0.0015885212,-0.0016465085,6.0884264e-05,0.0037182446,0.0006557538,-0.008462244,0.0009297952,0.0034409994,-0.00034909326,-0.00065621285,-0.0001500651,0.004059235,-0.0011927009,0.0014459123,-0.008060184,-0.0039538904,0.00028800484,-0.0028014646,0.002635953,-0.0007627532,-0.0005302212,-0.002368767,0.0017304802,-0.0018517058,0.001118621,-0.0034836286,-0.0032692982,-0.0031723157,0.0007634175,0.0026758509,-0.0058456385,-0.0010236324,0.0012365428,0.0040881834,0.0042782687,0.00010002769,0.0017375875
20. Pad Thai,-0.0035297647,-0.0059668114,0.0008496195,-0.00053237705,0.0012157465,-0.0009499104,-0.0026942485,0.007376465,0.0033865634,-0.004736654,-0.0022452604,-0.004847322,-0.0047832495,-0.00097647414,-0.004246551,0.00013718195,0.0023116705,-0.0036026426,0.0062492723,-0.004891741,-0.0017521018,0.0028550278,-0.0022418506,0.0028801365,0.004008732,0.0016358776,-0.008047331,0.008743089,-0.0022067819,0.0019487785,0.0005889656,0.0029890956,0.002772085,0.004564883,-0.00683751,-0.0017988018,-0.0025868593,-0.00192557,0.0016594697,0.002361924,0.00140623,0.0065053045,-0.0028819705,-0.0029499803,-0.0044562723,-0.0037573592,0.0027437373,0.0001317719,-0.0009865456,0.006495608,0.0046300725,0.00048543047,-0.00016811589,0.0009789497,0.0026215832,-0.005998845,-0.0035939286,-7.9304096e-05,0.006756545,0.0030028075,-0.0062789135,0.0010547349,0.008684481,0.00018034206,-0.0049083373,-0.0018797581,0.0023732432,-0.005206737,-0.0041922177,-0.0011736096,0.0042660125,0.0060011544,0.00013705785,-0.0076438785,0.00080998364,-0.003303868,0.0035631405,-0.005930176,-0.00065410766,0.0005159408,-0.00261406,0.0016369213,-0.0011945178,0.009028275,-0.0020402838,-0.0031360097,-1.7358456e-05,-0.001188853,0.0008746723,0.0035066288,-0.0029676831,0.0031079012,0.00518331,-0.00010646344,0.006765697,-0.003249568,-4.3020584e-05,0.0057294997,0.008121757,0.005667057
21. Swimming Rama,-0.0024015964,-0.00084598176,-0.0025398338,0.0017359207,-0.0038734642,-0.0038253237,0.0018728748,-0.0028315873,0.008750162,0.005135964,0.007845949,0.0007298343,0.0049576433,-6.477488e-05,0.0033213682,0.0015776185,-0.0034432244,-0.0060103126,-0.0013838569,-0.0026566526,-0.0052597467,-0.007978269,-0.008344775,-0.000789369,-0.00690192,0.0047598956,-0.0012395182,-0.0068281055,0.0021945823,0.0048770136,0.007053013,0.0061366153,-0.009587075,0.0026990932,-0.0038494328,0.001632036,0.0033795275,0.0021726722,-0.0024806333,0.0020359668,-0.005300705,-0.0075332117,-0.0028106135,-0.0032589003,0.0043043513,-0.002558549,-0.0010932724,0.0012591782,0.0033972105,0.0050268737,-0.0033255548,0.008415059,0.0029362175,7.33044e-05,-0.0050654355,-0.0015716413,0.0017005182,0.00548444,0.00043658307,0.0001830174,0.0015263006,0.00459521,0.0005544968,0.006040724,-0.0067199473,-0.006764575,-0.0025467542,-0.002229612,-8.357408e-05,0.005975564,0.0020512799,-0.00056365796,0.0009259991,0.0052374476,-0.0046992498,0.004734785,0.0024225535,-0.007865438,0.0025208201,-0.0057924213,0.003871013,0.00034178293,-0.0023638536,0.0010163954,-0.0004714416,0.0046667387,0.008002192,0.00071621547,-0.0049931933,-0.0062856125,-0.002316974,0.007287843,-0.0011340749,-0.00018764084,0.0042662034,0.0031549851,-0.006044652,-0.008046403,-0.0034389659,0.0016269014
22. Cashew Stir Fry,0.0035318832,-0.0005247107,-0.0019266425,0.00064900174,-0.0022770308,-2.070563e-05,0.0050844434,0.002837077,-0.004706208,-0.0038094642,-0.002003363,0.0006625636,0.002516088,0.003932304,0.0008117533,-0.002496036,0.0026429293,0.0023367752,0.00317782,-0.0005861961,0.00067543745,-0.0005532221,-0.0064163455,-0.0022905283,-0.001303656,-0.001565509,-0.0019972518,0.0010072546,0.0031773187,0.00210606,0.003189626,-0.0042897384,0.0029609243,-0.0021897142,-0.0048661963,0.0024411266,-0.004328603,0.0024284455,0.0010798305,-0.0026170097,0.00073422334,0.0011320598,0.001715207,0.0033829424,0.00024348272,0.00038546693,-0.00048261354,-0.0024527342,0.0021959064,0.0015947087,-0.00642623,-0.0073892563,-0.0032762743,-0.0018544561,0.0018735011,0.0073052407,-0.0027698055,-0.0014849901,0.008997382,0.0032993928,0.00048726192,0.003425218,0.000823584,0.004249567,-0.0016206309,0.008772218,-0.0004203335,-0.0004948015,-0.005607633,0.0028016146,-0.00035238368,-0.0017406425,0.0027060688,-0.0016668852,0.001017169,-0.0035743027,0.0036131784,0.006605409,-0.0019797818,-0.0027126335,-0.0046114735,0.0024233249,-0.002126672,0.006162873,0.006838878,0.00030978266,0.0016818942,-0.00035374225,-0.003477046,-0.0046772095,0.0047841812,-0.0031964574,-0.003445344,0.005740209,0.0008378907,-0.0015237714,0.0017196657,0.0010206647,-0.00016598,0.0056804456
23. Garlic Vegetables,-0.008944792,0.00071208633,0.0043267887,0.0002558215,-0.0016692028,-0.0023512586,-0.00057362765,0.00039448735,-0.0017975994,-0.0015593199,0.008024591,0.0047737393,-0.0010934367,-0.006822368,0.0051342063,0.0039172014,0.0012292169,-0.008198697,-0.0074932277,-0.009445434,-0.008252522,-0.0013161029,0.008329563,-0.006641228,-0.00047067925,0.003383923,-0.00028073532,-0.0004655238,0.00045570452,-0.0045421165,-0.008662227,-0.00076006504,-0.0024856597,-0.0035900208,0.0019112902,-0.0009839662,0.0031392276,0.00634232,-0.0026569364,0.004517815,0.00216839,-0.0056649707,-0.0018319022,-0.0007680808,-0.0046966244,-0.0024028153,0.007663522,0.0008127489,-0.005183171,-0.0033801703,-0.0004264724,-0.00035481155,0.0005392077,-0.0011063158,-0.0073532755,0.0024728954,-0.00032531098,-0.0017133497,0.0028903363,0.0046527907,-0.008081935,-0.007237087,-0.004542971,0.007142192,-0.0055508544,-0.009337439,-0.0017443176,0.0031241046,0.003892235,-0.0044668554,-0.0036407295,0.0038590338,-0.0017135048,0.00020258501,0.003732417,0.001968562,0.0056108744,0.0013680041,-0.007637878,0.006764945,-0.0019536095,-0.0013056186,-0.0021750568,-0.0049732877,0.008355124,-0.005292758,-0.005524314,0.0054047015,-0.00488759,-0.0010027676,-0.009713316,-0.005325267,-0.0029939138,-0.004716389,0.0036171465,0.0018196775,0.0025317883,0.0007016272,0.0026534859,0.0034947759
25. Thai Fried Rice,-0.004146489,-0.00076764735,-0.007268451,0.0015074293,0.0030826705,0.0018692884,-0.0021231927,0.0036472443,-0.00531639,0.0030834924,-0.003223349,-0.00055919477,-0.00021445907,0.0013261819,-7.8781355e-05,-0.00061961665,0.0019379953,0.0018015195,0.0011059847,-0.00586623,-0.0017886575,-0.0030335498,-0.00021212145,-0.0006241603,0.004368909,-0.0026436262,0.00041887592,0.0065187947,-0.0059770145,-7.791111e-05,0.0071076346,-0.0002557845,-0.0005236057,-0.000919058,-0.002969899,-0.0006654854,-0.0003976517,0.0036006942,0.0006324118,0.0015257437,0.00026540612,0.00020359503,-0.004673687,0.003742205,0.0034936524,-4.8279297e-05,0.00043257428,0.0011881874,0.001648238,-0.00012944017,0.0026735838,0.003120886,0.0005176151,-0.0014025839,-0.0023635451,-0.006923917,-0.0050936514,-0.0052405107,-0.00090471195,-0.003621569,0.0021241407,-0.00069969165,0.006842239,0.000185909,-0.0055065923,0.0014280294,0.00425899,0.0018272459,-0.0035380113,0.0037281371,0.00019778933,0.005741658,-0.00084326445,-0.0014491848,0.00067872414,0.002998674,0.00325982,0.0028793628,0.003777733,-0.002914111,-0.0011224152,-0.0062185475,-0.0024803656,0.0017751785,-0.0015142704,-0.0065968973,-0.0013478011,-0.0011233316,0.0019978974,0.00024357408,-0.003265865,0.0033666808,0.006115207,-0.00026670084,0.007049892,-0.003174048,0.0011838763,0.003490707,0.0062097013,-0.00024210748
26. Veggie Stir Fry with Thai Sweet Basil,0.0017324813,0.0003259536,-0.0033876502,0.0035088223,0.0004049984,-0.001966808,-0.0003092561,0.0028118284,-0.0021315122,-0.0028025433,0.0017173836,-0.003631894,-0.0021224034,0.0024800205,0.0007690356,0.0035971112,0.00564131,-0.0015495493,0.001957537,0.0022735742,0.0011754533,0.0024604052,-0.0011945689,-0.0048273792,-0.0005127611,0.0012332203,-0.0047380724,0.000799296,0.0024567167,0.00067413173,0.0029316205,-0.0010485871,0.0009525051,-0.0007171193,-0.0023588582,0.0038870734,-0.000106879845,0.0006709072,-0.00026388533,-0.00065828237,0.0033018999,-0.0012929768,0.000689801,0.0015447363,-0.00022126336,0.0032024267,0.00057475414,-0.003942535,0.0024604897,-0.00019649098,-0.0022606647,0.0005391953,-0.0017867659,0.0038804852,0.0013955411,0.0025205703,-0.0014465051,-0.0018500752,5.6934678e-05,0.0005868479,-0.0018311962,0.0031926823,0.0021774794,-0.00041764096,-0.0009787002,0.0034071761,0.00022490525,-0.0018111087,0.0004931173,0.00273376,0.00033138655,0.0013811551,0.003753557,-0.00032369894,0.0032768522,-0.00069226034,-0.0011134346,0.0020413327,-0.0022498989,-0.0028915668,-0.0033624214,0.00093917793,0.0014907129,0.0026764944,0.0023427322,-0.00031750675,-0.0019027479,-0.0021948812,0.001524042,-0.0023393722,0.00040587573,0.001215222,-0.0011872303,0.0016510083,0.0006892857,0.000488731,-0.002737651,0.0019395874,0.0025456555,0.0021544497
27. Ginger Stir Fry,0.0025257857,-0.004181435,-0.0012123283,0.0025592975,-0.004050861,0.001304877,0.0047788452,0.0032982545,-0.00038552494,-0.002766336,-0.0046217986,0.0015294183,0.0047044237,0.000825825,0.0023261253,0.00067304913,0.0034017174,0.00050236395,-0.0009333566,0.00052555534,0.002716627,-0.0010915379,-0.00362523,-0.0022512206,-0.0020736202,-0.0015703487,-0.0007650978,-0.0038573612,0.0032822893,0.0014711734,-0.00046883817,-0.0016613902,0.0024888255,-0.0008739306,-0.000595948,0.0018491425,-0.0034135028,-0.00041586402,0.0011145243,-0.002825863,0.0022384909,0.0033547843,0.0020349387,0.002585621,0.00051950436,0.0017816122,-0.0011506408,-0.0027224866,0.007008556,-0.0031338355,-0.0015811146,-0.007029166,-0.004788351,-0.000107246764,-0.00060543045,0.00767401,-0.002042931,-0.00085380557,0.006680016,0.00075286586,-0.0010392693,0.002978078,0.00073554885,0.0018722056,0.00087203464,0.006576206,-0.0026600405,0.003019371,-0.0047095492,0.0002590761,0.0020861228,0.0020088658,0.0059188884,-0.0024074896,0.004864626,-0.002437673,0.003321123,0.0012126254,-0.0067253932,-0.004182778,-0.006819025,-0.0015588723,-0.00038914673,0.002879981,0.0022183051,-0.0033706983,-0.002013581,-0.0011525302,0.0007580202,-0.0053005344,0.00560241,-0.00223808,0.0013178863,0.008012775,0.0008281286,-0.0020206894,-0.0015747524,0.0020571658,-0.00022181465,0.0061847777
28. Thai Basil Prawns Stir-fry,0.0005793649,-0.00012651077,-0.004111903,-0.00018703174,-0.002995631,-0.0010036526,-0.0013718006,0.00051553466,-0.0017639704,-0.0018318708,-1.3949885e-05,-0.0022874777,0.0003955257,0.004404894,0.0034805876,0.0021101753,0.0040705204,-0.0024964407,0.0025534744,0.001744055,0.002833366,0.00266238,-0.0023746383,0.0004138384,0.0009728808,0.001281433,-0.0066211363,-0.0010200643,0.0036646698,-0.0017325707,0.0024372973,-0.0008816776,-0.00012564678,0.0018435543,-0.0017247893,0.00205894,-0.00093434873,0.002736076,0.0007374367,-0.0006975774,-0.00083230995,0.002471859,0.003107947,0.0025354351,-0.0019951959,0.003323588,-0.001320477,-0.0008217641,0.0013719036,0.0032360158,-0.0033055148,0.0025029653,-0.0009402381,0.001983571,0.005507865,0.00082615076,-0.0006439355,-0.0015658708,0.0041474774,-0.0017593093,0.0018575791,0.0022755568,0.00060578506,0.0014750978,-0.0025034887,0.002405155,-0.0003165422,-0.00013671597,-0.00034351245,0.0016723368,0.003254902,-0.0015719866,0.002066046,-0.003718612,-7.9701094e-05,0.001179227,-0.0006526142,0.0024319477,-0.0014522697,-0.0019160134,-0.0045495844,-0.0023026778,0.00012773632,0.0013571877,0.0052778404,0.00078258326,-0.000787324,8.207876e-05,0.0021974782,-0.0014383917,-0.002591934,-3.0632036e-05,-0.0020784026,0.0047325552,0.00020794831,-0.0014262343,-0.0035754368,0.005097958,0.0014637455,0.0002081776
29. Black Pepper Garlic Prawns,-0.005326598,0.0037719365,0.0036956398,0.00041908934,-0.00338931,-0.0032122687,-0.002678,0.0022046738,0.0023977216,0.002807019,-0.0025795999,-0.0010278486,0.0014375608,0.0035487968,0.0072427522,0.004189943,-0.005016238,0.0005923689,0.00026677182,-0.00028638053,-0.0020498387,0.0018075778,-0.0012028231,0.004112939,0.0030768597,0.002292254,-0.0057714824,-0.00013492943,0.0061385348,-0.0010529563,-0.0036712082,-0.0017131139,-0.006182406,-0.0038115275,0.0049975403,-0.0014561274,0.005576321,0.0040804977,0.0016038405,0.0052008466,0.000466917,0.0003630683,-0.0055260193,-0.004619297,-0.0030659211,0.003212725,-0.0004125891,0.002891302,-0.0010745779,-0.00020960742,-0.0014263189,0.004683964,0.00013565339,0.0015756715,0.002089266,0.0059902733,-0.0010499455,-0.0055139246,0.0018200434,0.000805969,-0.0036577508,-0.0010959683,-0.0025573242,0.0014833852,-0.0010247545,-0.003704945,-0.00074136234,0.0024276092,0.0038228768,0.002570768,-0.0012614403,-0.0014906112,-0.0019541897,-0.0059404043,-0.002866916,0.0017701403,-0.0004318186,0.0012402799,-0.002585,0.007805152,-0.0042114765,-0.00156801,0.0028360812,-0.003930483,0.0005147978,0.0014967199,-0.00056159624,0.0030886354,0.0044893567,-0.002607975,-0.0064704753,-0.0026569678,-0.0020017321,0.0021193502,0.0024554436,-0.0015836514,0.0015474401,0.004894748,-0.0026587467,0.0035854888
6. Fresh Papaya Salad,-0.00070743,-0.0026467487,-3.053465e-05,-0.004430409,-0.0017197359,-0.0031535656,0.0014927409,-0.0043136547,0.0007205778,0.0011509015,0.0005561093,-0.0032932467,-0.0006768722,0.00092310616,0.0013189412,0.00043911938,-0.00037423693,-0.0008321832,0.0018816077,0.0003246131,0.006311635,-0.0028591093,-0.007225715,0.00019034681,-0.0004246256,-0.004710973,0.0024795597,0.0018332802,-0.0038104544,-0.001923731,0.008003798,-0.0042051715,0.0011595077,0.002408288,-0.008520988,0.00069998344,0.0039941743,-0.002711619,-0.005137127,-0.0014765831,-0.0027679428,-0.00374627,-0.0029565245,0.00727546,0.003386474,0.00048392746,0.0062361364,0.0038051705,-0.0043991697,0.0007964316,0.0028774366,0.0017473703,0.008270574,-0.0039286516,-0.0014564338,0.005345425,-0.0049962453,-0.0010481197,-0.0046597007,-0.0030640585,-0.0002786234,0.0074611194,0.0006280453,0.0028662353,0.001431786,0.008590494,2.1843434e-05,0.003566863,-0.00017719546,-0.004284231,-0.00050249137,-0.00096826424,0.0036046095,-0.0018747617,-0.00418817,0.0039977967,-0.0034089258,-0.0013723442,0.004049936,-0.0030196619,-0.0033051083,0.00013050939,-0.0025776445,0.00066438765,-0.0029407581,0.0025430145,-0.0026511836,-0.001580785,0.0018457901,0.0002446814,0.006293366,-0.0015053457,6.16118e-05,-0.0023146798,0.0039765444,0.0028210494,0.0035141038,-0.0034642934,0.007699337,-0.0025246295
7UP,-0.0091962945,-0.008098922,-0.009336322,0.0018206022,0.0020360597,0.006126127,0.003963,0.0062783295,0.001738991,-0.0022348126,-0.0021034414,-0.0010366663,-0.0041225227,0.0066234316,-0.007462507,0.0014787292,0.0041338946,-0.004125312,-0.009488918,0.0071250983,-0.0071924403,0.009422928,0.009102789,0.00621327,0.009784878,0.0029617813,-0.0066634207,0.008119631,0.005707023,0.007819967,0.0012467289,-0.001981717,0.010015589,0.007796751,-0.0015559032,0.003985513,0.009052643,-0.0037139382,-0.006216852,0.0056446386,-0.0057354537,-0.004506183,0.008018441,-0.008662166,-0.008466606,-0.007107481,-0.00096374296,-0.009047604,-0.003453369,-0.008642232,0.0038244156,-0.0062760147,-0.0015397428,-0.0076936167,-0.0017646258,-0.0008361594,0.0063792015,-0.006955535,0.0029347823,0.0053582718,0.00905469,0.0028414575,-0.0040688724,-0.0048664007,-0.0059102434,0.008673017,0.008019717,-0.008054535,0.0033387733,-0.00506237,0.008147442,-0.0025558972,0.0034625977,0.007988554,-0.0074596344,0.0012920614,-0.0002581798,0.0037974815,-0.009645402,0.0033538311,-0.0021757686,0.0076992684,0.0066529526,-0.004362216,-0.0030083808,0.0056495904,-0.0045660166,-0.008983347,-0.0074353707,-0.0055118687,0.009041483,-0.0017352154,0.0022208525,-0.0032782103,-0.005657526,-0.008298264,-0.0038332958,0.008567642,0.0076841335,0.004396905
8. Thai Noodle Salad,-0.004985086,-0.003651193,-0.0017157862,0.003915249,-0.0034684334,-0.0048885434,-0.0021603925,0.0012843058,-0.0017922797,0.0014356027,0.00057927816,-0.0038237546,-0.0054083434,0.0033460918,-0.0013604072,0.003261789,-0.0038184607,-0.0026746124,0.0036285392,-0.0010677736,0.0014246661,0.0011462629,-0.0065105944,-0.00089905894,0.0009520648,-0.004151683,-0.002907696,0.0071557774,-0.001183655,-0.0064366963,0.004371099,-0.0012624102,0.0021102333,0.008885106,-0.0075681903,0.0026206474,0.0050963513,-0.0035198433,-0.0054694344,0.006099501,0.0029966247,0.0009663254,-0.0033384582,0.0036214355,0.0007547415,0.0011935915,-0.0026762576,0.0019066947,0.00094933057,0.00021235606,-0.0038450852,0.004369999,0.005459121,0.0034760816,-0.0025090266,0.0017832961,0.0010898676,-0.0006289732,0.003903231,0.002606897,-0.00081272674,0.003998996,0.0032526285,0.0010396551,-0.0010847094,-0.0006150833,-0.001977632,0.00275879,0.0034749247,0.00022576824,-0.00054060697,0.0021366347,0.0019716166,-0.0021822741,8.285232e-05,-0.0013296684,0.0035695517,-0.005082983,0.002895647,-0.003898281,-0.0015147548,-0.001510709,-0.0046169474,0.0023914755,-0.003797137,0.00017811866,-0.002344479,-0.0034727026,0.0039145206,0.0030659286,-0.0022165808,0.002481927,-0.002357622,-0.0023745743,0.0017279364,0.0031970814,0.0014432563,0.004074283,0.008229933,0.0021779889
A1. Crispy Wontons,-0.00054092426,-2.9920135e-05,4.5934925e-05,-0.006540292,-0.0008379356,0.0010217822,-0.0038213248,0.0038258168,0.0017616651,-0.0011038858,0.0050387117,-0.0075212293,0.0062385965,0.0058124587,0.0053101587,-0.0014957733,0.00046799774,0.0018622543,-0.0055459253,0.0017304886,0.002132576,0.003101148,-0.0063547343,0.004457159,0.0011832543,-0.003606464,0.0075530703,-0.008066512,0.0011720461,0.0013631904,-0.002101355,0.0010325436,0.007840795,-0.0029484208,-0.007996265,-0.00021668803,-0.001730924,-0.0077260844,0.00031711458,0.00026395492,-0.00029032934,-0.0028129958,0.008529395,-0.009558652,0.0022743156,0.0011933459,0.005117043,-0.0022067768,-0.0035844853,0.0026405295,-0.005264991,-0.0040511405,-0.0032691006,-0.0036077495,0.009047283,-0.0030474714,0.0038087375,-0.0013922653,0.00688556,-0.0017753267,-0.0027084597,0.003565501,-0.00074241543,0.0007618879,-0.0015688182,0.004646197,-0.005097304,-0.0017202282,-0.0013464224,0.005234144,0.007531492,0.00018071989,-0.00028169667,-0.004060033,0.0060885437,0.00577069,0.0037177322,-0.001762151,-0.0009667305,0.0046110097,0.0012320097,-0.0003852303,-0.0017819775,0.0010940682,0.0019505005,0.0028176608,-0.0007502653,0.008182677,0.00023104949,-0.0014795815,-0.004273265,3.1754724e-05,-0.0020848955,-0.0021881429,0.00051936845,0.005682527,0.00043572905,0.000103031634,0.00035262003,-0.0020893982
A2. Spring Rolls,-0.0057371706,-0.003879349,0.006474666,0.008995271,0.0016056155,-0.005761443,-0.00042230985,0.0033701584,0.004040261,-0.009156665,0.0011882915,-0.007920615,-0.0043150247,0.0036125863,0.0023704919,0.0033584666,-0.0046374137,-0.003259343,-0.0032084943,0.006990008,-0.008691207,0.0018655611,-0.0034130767,0.00040993607,0.0014479405,0.004643657,-0.008174119,0.0040813065,-0.0026713952,-0.006358781,-0.0009537572,0.0024869712,0.002859965,0.0073719095,-0.0036380382,0.003769544,0.00587886,-0.0015117449,0.0014735678,-0.004914887,-0.0021263966,0.002258534,0.0011872277,-0.004423889,-4.0202867e-06,-0.00077213603,-0.0062752906,0.0049674204,0.0054837884,0.003538053,-0.0034889104,0.0018816075,0.0017968864,5.9040496e-05,-0.004850216,0.0009857977,0.0015046328,-0.007927591,0.0006365217,0.00035578525,0.0055536153,0.004884529,-0.0009615156,0.0011829347,-0.0043059853,-0.0042463792,0.0030470705,0.0022961216,-0.0019889942,0.0055733826,0.005630214,-0.0016657838,0.0030837292,0.0034614408,0.007612531,0.0038844207,0.00011684839,-0.0033829387,0.003908164,-0.0014005785,0.0030871658,0.0053135473,0.0033565983,0.00086350925,-0.005248661,0.0005859956,0.0039442466,0.00036426284,-0.003052784,-0.0036197642,0.0028416137,0.0055109,0.0063860053,0.0061907605,-0.0034285295,0.008717585,-0.0036698445,0.0019450479,-0.0007504658,-1.21229095e-05
